Report ID,Drugs,Categories,Non-Substance,Context,Dose Method,Intensity,Gender,Title,Author,Date,Views
371,"Amanitas,LSD",Combinations,,Unknown Context,oral,Strong,Male,The Mystical Amanita,Pedro Aguaro,Jun 11 2000,16833
383,Salvia divinorum,"First Times,Mystical Experiences",,Small Group (2-9),smoked,Strong,Male,The Infinite Ambivalence of the Overmind,Duchamp,Jun 13 2000,19341
389,Mushrooms,"First Times,Difficult Experiences",,Festival / Lg. Crowd,oral,Strong,Male,Giant Peaches with Faces,Doug the Delinquent,Jun 18 2000,7608
391,LSD,"Difficult Experiences,Post Trip Problems",,Small Group (2-9),"oral,smoked",Strong,Female,Am I Going To Die?,siren,Jun 21 2000,3543
409,DXM,General,,Small Group (2-9),oral,Strong,Male,Mind's Eye Implosion,Brokenstoner,Jun 29 2000,6199
414,Cannabis,"General,What Was in That?",,Various,"oral,smoked",Strong,Male,The Plane of Infinity,Lawn Boy,Jun 22 2000,4737
417,"Amanitas,Salvia divinorum","Combinations,Bad Trips",,Small Group (2-9),"oral,smoked",Strong,Not-Specified,The 20 Hour Nightmare,Bee Gee,Jun 29 2000,64893
450,Dimenhydrinate,"General,Difficult Experiences",,Various,oral,Strong,Male,Imaginary People,Crazy Steve,Jul 18 2000,19252
498,Salvia divinorum,General,,Small Group (2-9),smoked,Strong,Not-Specified,Tingly Multicoloured Rabbit Realities,Bobby/Gwynne,Aug 7 2000,7535
608,LSD,First Times,,Small Group (2-9),oral,Strong,Male,First Trip With Uncle,George B.,Sep 18 2000,11288
1883,DXM,"General,First Times,Entities / Beings",,Alone,oral,Strong,Not-Specified,My First Trip,Anonymous,Jun 16 2000,21299
1973,Ketamine,"General,What Was in That?",,Unknown Context,IM,Strong,Male,Killer Trip,Peter McDermott,Jun 20 2000,7611
1975,"Ketamine,MDMA",Combinations,,Small Group (2-9),"oral,SC",Strong,Male,Verbal Telepathy,Ax,Jun 20 2000,10167
1976,"Ketamine,MDMA",Combinations,,Small Group (2-9),"oral,insufflated",Strong,Male,Breathtaking,Sickboy,Jun 20 2000,8373
1977,"2C-B,Ketamine",Combinations,,Alone,"oral,IM",Strong,Male,Peeking Behind the Curtain,Trey,Jun 20 2000,85000
1979,LSD,First Times,,Small Group (2-9),oral,Strong,Not-Specified,Impossible to Understand Reality,G.T. Currie,Jun 20 2000,149632
1981,LSD,"General,Entities / Beings",,Unknown Context,oral,Strong,Not-Specified,The Game,Chronotron,Jun 20 2000,5325
1984,LSD,"General,Nature / Outdoors",,Alone,oral,Strong,Not-Specified,A Stoned Encounter,Fuzzy Cupid,Jun 20 2000,4068
1987,LSD,General,,Unknown Context,oral,Strong,Not-Specified,Brain Wrapped Around the Universe,G 96,Jun 20 2000,3954
1988,LSD,"General,Mystical Experiences",,Unknown Context,oral,Strong,Male,A Plateau of Sparkling Clarity,Roc Shaman,Jun 20 2000,11686
1997,LSD,Bad Trips,,Small Group (2-9),oral,Strong,Male,My First Freak Out,Cope Head,Jun 21 2000,8815
1998,LSD,Bad Trips,,Small Group (2-9),oral,Strong,Not-Specified,I Have Not Been the Same Since,Chris,Jun 21 2000,10741
1999,LSD,Bad Trips,,Unknown Context,oral,Strong,Male,Horror Dancing In Memory,Aaron Thompson,Jun 21 2000,6662
2000,LSD,Bad Trips,,Unknown Context,oral,Strong,Not-Specified,Why I'm Never Touching LSD,Anonymous,Jun 21 2000,178676
1972,Ketamine,"Retrospective / Summary,Difficult Experiences",,Unknown Context,,Strong,Male,A Trend of Bad Trips,Abe Cubbage,Jun 20 2000,14890
1968,Ketamine,General,,Alone,"insufflated,IM",Strong,Male,Ketamine and the Exploration of Consciousness,B.M.J.,Jun 20 2000,33022
1967,Ketamine,General,,Unknown Context,IM,Strong,Not-Specified,The Fundamental Workings of My Mind,Anonymous,Jun 19 2000,6404
1907,"DXM,Salvia divinorum",General,,Unknown Context,"oral,smoked",Strong,Not-Specified,Another Life,Anonymous,Jun 19 2000,7186
1908,"2C-B,DXM","Combinations,Glowing Experiences,Mystical Experiences",,Alone,oral,Strong,Male,Fertilizing the Cosmic Egg,Trey,Jun 19 2000,37456
1919,GHB,"Difficult Experiences,Overdose",,Small Group (2-9),oral,Strong,Male,Inconsistent Potency,Drake,Jun 19 2000,13020
1923,GHB,"Train Wrecks & Trip Disasters,Overdose",,Small Group (2-9),oral,Strong,Not-Specified,Fighting the Effects Off Can be Nasty,Giblet,Jun 19 2000,12360
1925,GHB,"Difficult Experiences,Overdose",,Small Group (2-9),oral,Strong,Male,"Can Induce Vomiting, Avoid Salty Crackers",J. Doe,Jun 19 2000,50247
1940,H.B. Woodrose,"First Times,Difficult Experiences",,Small Group (2-9),oral,Strong,Not-Specified,1st Time Tripping,Terry,Jun 19 2000,12455
1948,Ibogaine,"First Times,Addiction & Habituation",,Small Group (2-9),oral,Strong,Female,A Gift of Freedom,Linda Kay Scott,Jun 19 2000,109113
1950,Inhalants,"First Times,Health Problems",,Small Group (2-9),inhaled,Strong,Male,I'd Sooner Drink Gasoline,Steve Dillinger,Jun 19 2000,69395
1952,Kava,General,,Small Group (2-9),oral,Strong,Not-Specified,Heavy but Serene,Anonymous,Jun 19 2000,23460
1959,Ketamine,General,,Small Group (2-9),oral,Strong,Male,The Entire World is Our World,U.S. 9,Jun 19 2000,66175
1960,Ketamine,General,,Various,insufflated,Strong,Male,Is Ketamine an Entheogen?,Raven,Jun 19 2000,55879
1961,"DMT,Ketamine","General,Combinations,Entities / Beings",,Unknown Context,IM,Strong,Male,Mary Kay...My Oh My,Toad,Jun 19 2000,77421
1963,Ketamine,"First Times,Combinations",,Unknown Context,"oral,smoked,inhaled,IM",Strong,Male,First Impressions,Trey,Jun 19 2000,13384
2003,LSD,Train Wrecks & Trip Disasters,,Small Group (2-9),oral,Strong,Male,For a Short Time I was There,Sean Le Blanc,Jun 21 2000,87555
2005,LSD,Train Wrecks & Trip Disasters,,Various,oral,Strong,Male,I Freaked Out on Acid,Naked in NY,Jun 21 2000,24249
2058,Morning Glory,Difficult Experiences,,Small Group (2-9),oral,Strong,Male,In and Out of Reality,Hawilli,Jun 24 2000,107619
2073,Morning Glory,Difficult Experiences,,Small Group (2-9),oral,Strong,Male,Entombed in a Bathroom,Chachee,Jun 24 2000,13074
2074,Morning Glory,"Bad Trips,Overdose",,Alone,oral,Strong,Not-Specified,I Got the Fear,Inferential Kid,Jun 24 2000,28618
2078,Mushrooms,"Difficult Experiences,Mystical Experiences",,Alone,oral,Strong,Male,Singing Stories in the Void,Navi,Jun 24 2000,107196
2080,Mushrooms,Mystical Experiences,,Unknown Context,oral,Strong,Male,The God Zone,Bacchus,Jun 24 2000,8069
2086,Mushrooms,General,,Small Group (2-9),oral,Strong,Not-Specified,Four Mushroom Reports,Nipo,Jun 24 2000,3683
2090,Mushrooms,"General,First Times,Entities / Beings",,Small Group (2-9),oral,Strong,Female,Playing the Game of Me,Co-Occupant,Jun 24 2000,8460
2094,Mushrooms,"General,Difficult Experiences",,Small Group (2-9),oral,Strong,Not-Specified,The Trip to Hell,Druggie,Jun 24 2000,6956
2095,"Mushrooms,Salvia divinorum","Combinations,Bad Trips",,Rave / Dance Event,"oral,smoked",Strong,Male,My Mushroom Hell,Columbus,Jun 25 2000,46265
2097,Mushrooms,Difficult Experiences,,Festival / Lg. Crowd,oral,Strong,Male,Bad Experience on Shrooms,Dale,Jun 25 2000,8018
2099,Mushrooms,"Difficult Experiences,Train Wrecks & Trip Disasters",,Small Group (2-9),oral,Strong,Not-Specified,Go Ask Alice,Now I Know Better,Jun 25 2000,33102
2104,"Mushrooms,Nitrous Oxide","First Times,Combinations",,Small Group (2-9),"oral,inhaled",Strong,Male,Smeared Across Infinity,Occupant,Jun 26 2000,57712
2105,"Harmala Alkaloids,Mushrooms,Syrian Rue",Combinations,,Alone,"oral,smoked",Strong,Male,Mushroom Entheogenesis,Cope Head,Jun 26 2000,6891
2056,Morning Glory,"General,First Times",,Alone,oral,Strong,Not-Specified,Choosing Not to Nullify My Existence,FwapNimmer,Jun 23 2000,191895
2048,"MDMA,Salvia divinorum",Combinations,,Small Group (2-9),"oral,smoked",Strong,Not-Specified,Flowing through Ages of Blissful Beauty,Mitra,Jun 23 2000,6980
2042,MDMA,"First Times,Glowing Experiences",,Club / Bar,oral,Strong,Male,I Feel Like Hugging Everybody,Freedom Freak,Jun 22 2000,211563
2007,LSD,"Bad Trips,Train Wrecks & Trip Disasters",,Small Group (2-9),oral,Strong,Male,I Think I'm Going to Die,Anonymous,Jun 21 2000,21880
2008,"LSD,MDMA","Combinations,Difficult Experiences,Entities / Beings",,Small Group (2-9),oral,Strong,Male,The Bad Candyflip,Scotto,Jun 21 2000,115835
2009,"LSD,MDMA","Combinations,Difficult Experiences",,Alone,oral,Strong,Female,My Brain is Clouded,Sara Pratt,Jun 21 2000,6076
2010,"LSD,MDMA","Combinations,Difficult Experiences",,Unknown Context,oral,Strong,Not-Specified,Extreme Disorientation,Anonymous,Jun 21 2000,7678
2013,"LSD,Mescaline",Combinations,,Alone,oral,Strong,Male,Mescalysergic Visions,Trey,Jun 21 2000,170395
2022,MDMA,"General,Post Trip Problems",,Large Group (10+),oral,Strong,Male,One Is Enough,W.C.,Jun 22 2000,4282
2023,MDMA,Glowing Experiences,,Club / Bar,oral,Strong,Female,In Love Again!,Krazy,Jun 22 2000,3457
2024,MDMA,"General,Difficult Experiences",,Large Group (10+),oral,Strong,Female,Out of Control,Jennifer Blue,Jun 22 2000,5902
2026,MDMA,General,,Club / Bar,oral,Strong,Male,An Acolyte's Assertions,Derek Sagan,Jun 22 2000,3533
2029,MDMA,"First Times,Difficult Experiences,Health Problems",,Rave / Dance Event,oral,Strong,Female,My First Time...Again and Again and Again,Anonymous,Jun 22 2000,7267
2030,MDMA,"General,Entities / Beings",,Alone,oral,Strong,Not-Specified,Time Travellers from Lost Atlantis,Gaseous Vertebrate,Jun 22 2000,3482
2036,MDMA,"First Times,Mystical Experiences",,Large Group (10+),oral,Strong,Male,100% Love,Oldmanweed,Jun 22 2000,10321
2039,MDMA,"First Times,Glowing Experiences",,Rave / Dance Event,oral,Strong,Female,I Was Finally Home,BabyGirl1619,Jun 22 2000,4741
2136,Peyote,"General,Mystical Experiences",,Group Ceremony,oral,Strong,Male,Wirikuta Calling,Leo,Jun 26 2000,94093
1882,DXM,Mystical Experiences,,Unknown Context,oral,Strong,Not-Specified,I Saw God,Okey,Jun 16 2000,29903
1513,PCP,"Difficult Experiences,Entities / Beings",,Alone,insufflated,Strong,Male,Don't,Lord Rex,Sep 12 2000,90170
1731,DXM,"General,Preparation / Recipes",,Small Group (2-9),oral,Strong,Not-Specified,"What's That Hunk of Meat, I'm Sure It's Not Me",Kiniro Senshi,Jul 26 2001,128471
1739,Morning Glory,"Difficult Experiences,Health Problems",,Alone,oral,Strong,Not-Specified,Morning Glory Horror Story,Hella Clean,Jul 18 2001,28050
1740,Salvia divinorum,"General,Glowing Experiences,Mystical Experiences",,Alone,smoked,Strong,Not-Specified,Salvia opened my inner being,Wildmuir,Jun 25 2001,28783
1758,AMT,General,,Small Group (2-9),oral,Strong,Male,Not a 'Mild Recreational Experience',Murple,Jun 12 2000,76131
1759,"AMT,GHB","General,Combinations",,Alone,oral,Strong,Not-Specified,Sunday Night Embraced by IT-290,Anonymous,Jun 12 2000,41971
1764,"AMT,MDMA",Combinations,,Alone,oral,Strong,Male,A Healing Process,Scotto,Jun 12 2000,27829
1765,"Ayahuasca,Mimosa spp.,Moclobemide",General,,Alone,oral,Strong,Male,"Strong, Alien, 'Evil Confuser?!'",Deducer,Jun 12 2000,74841
1766,"Ayahuasca,DMT,Harmala Alkaloids,Mushrooms","First Times,Combinations",,Small Group (2-9),oral,Strong,Male,Deep Metaprogramming Trip,Cope Head,Jun 12 2000,65683
1767,"Ayahuasca,Harmala Alkaloids,Mimosa spp.,Syrian Rue","General,First Times,Entities / Beings",,Small Group (2-9),oral,Strong,Male,A Very Intense Education,Scotto,Jun 12 2000,120902
1768,"Ayahuasca,DMT,Harmala Alkaloids,Syrian Rue","General,Retrospective / Summary",,Small Group (2-9),oral,Strong,Male,Realm of the Souls,CG,Jun 12 2000,91917
1769,"Acacia,Ayahuasca,Harmala Alkaloids,Syrian Rue",General,,Small Group (2-9),oral,Strong,Male,I Learned to Stop Reality and Love Psychedelics,Dr. DMT,Jun 12 2000,61917
1774,"Harmala Alkaloids,Mimosa spp.,Syrian Rue","General,Difficult Experiences",,Small Group (2-9),oral,Strong,Male,Confronted with Myself,Scotto,Jun 12 2000,54265
1778,Belladonna,Retrospective / Summary,,Unknown Context,oral,Strong,Not-Specified,We Weren't Meant to Go There,Karadur,Jun 13 2000,77972
1717,"MDMA,Unknown","Difficult Experiences,What Was in That?",,Unknown Context,oral,Strong,Not-Specified,Space Traveler....,Sau Vong,Sep 12 2000,11710
1687,2C-T-7,"Difficult Experiences,Health Problems",,Alone,insufflated,Strong,Male,Ouch!!,HeWhoLives,Oct 3 2000,20839
1666,Salvia divinorum,"Bad Trips,Train Wrecks & Trip Disasters",,Alone,smoked,Strong,Not-Specified,Beginners 'Bad Trip',Yogi Padrino,Jul 17 2001,76442
1519,Morning Glory,Preparation / Recipes,,Small Group (2-9),oral,Strong,Not-Specified,Evaluation of Alkaloids in Ipomoea violacea,J.J.J. Smith,Oct 24 2000,76984
1533,LSD,"General,Overdose",,Large Group (10+),oral,Strong,Not-Specified,I Wasn't in the Photograph,Jupiter,Nov 1 2000,8143
1541,Salvia divinorum,General,,Small Group (2-9),"smoked,sublingual",Strong,Not-Specified,Dance with Salvia,Flux,Jun 4 2001,7351
1545,DOB,First Times,,Small Group (2-9),oral,Strong,Male,Showing Me My Place in the Universe,Triode,Jul 18 2000,30224
1558,Salvia divinorum,"General,Guides / Sitters,Entities / Beings",,Alone,smoked,Strong,Male,I'd Like to Go Home Now,Vagus,Jun 4 2001,7948
1590,LSD,"General,Difficult Experiences",,Various,oral,Strong,Male,"1 Blotter, 2 Nutters and a Telephone Call",Anonymous,Jun 20 2000,4667
1595,"Heroin,MDA,Opiates","Combinations,Health Problems,Addiction & Habituation,Glowing Experiences",,Small Group (2-9),"oral,smoked,insufflated",Strong,Male,Heroin and MDA,The Trout,Jun 27 2001,73158
1597,Salvia divinorum,"General,Difficult Experiences",,Unknown Context,smoked,Strong,Male,Rushing Over Niagara Falls in a Bamboo Crate,George Douvris,Jul 17 2001,8857
1610,Nitrous Oxide,"First Times,Glowing Experiences,Sex Discussion",,Small Group (2-9),inhaled,Strong,Male,A New Dimension Of Beauty,TwinIris,Jul 10 2001,110756
1637,Methamphetamine,"General,Difficult Experiences,Health Problems",,Unknown Context,insufflated,Strong,Not-Specified,Watch Your Ticker!,Shaft,Jul 16 2000,41933
1638,"Cannabis,Salvia divinorum",General,,Small Group (2-9),"smoked,sublingual",Strong,Not-Specified,1st effective Salvia Expierence,Redeye,Jun 26 2001,10710
1643,Cocaine,"Retrospective / Summary,Addiction & Habituation,Glowing Experiences",,Various,inhaled,Strong,Not-Specified,My Odyssey With 'The Devil's Dandruff',Popshot,Jul 10 2001,115291
1648,5-MeO-AMT,"First Times,Overdose",,Various,oral,Strong,Not-Specified,An Out-of-this-World Experience,Gravol,Jul 13 2000,43884
1784,Caffeine,"General,Health Problems",,Club / Bar,oral,Strong,Male,Wired Dissociation,Triode,Jun 14 2000,44867
1785,Caffeine,"General,Difficult Experiences",,Alone,oral,Strong,Male,Acute Manic Attack,Crackerboy O'Brien,Jun 14 2000,37368
1842,"LSD,MDMA,Pharmaceuticals,Pharms - Bupropion","General,Combinations,Difficult Experiences,Bad Trips",,Small Group (2-9),"oral,insufflated",Strong,Male,Dark Side of the Zoom,Flotsam,Jun 14 2000,32590
1843,DMT,"General,First Times,Sex Discussion",,Small Group (2-9),smoked,Strong,Male,The Mind's Eye,James Kent,Jun 14 2000,81904
1846,"DMT,LSD","General,Nature / Outdoors",,Small Group (2-9),"oral,smoked",Strong,Male,Welcome to Elfland,SFos,Jun 14 2000,9100
1848,DMT,"General,First Times",,Small Group (2-9),smoked,Strong,Not-Specified,Metaphysical Lightning,Cope Head,Jun 15 2000,7113
1852,DMT,First Times,,Small Group (2-9),smoked,Strong,Male,Unleashing the Serpent Power,Trey,Jun 15 2000,8729
1855,DMT,"First Times,Difficult Experiences",,Unknown Context,smoked,Strong,Not-Specified,Nothing Can Prepare You For Utter Devastation,Anonymous,Jun 15 2000,24517
1856,"2C-B,DMT","General,Combinations",,Alone,"oral,smoked",Strong,Male,Conduits of Lifeforce,Bacchus,Jun 15 2000,9715
1859,"DMT,MDA","Combinations,Health Problems,Entities / Beings",,Small Group (2-9),"oral,smoked",Strong,Female,Gracie's 'Visible Language' Contact Experience,Gracie & Zarkov,Jun 15 2000,60402
1866,DPT,General,,Alone,insufflated,Strong,Male,DPT and Dream Trip,Brahman,Jun 15 2000,25800
1868,DPT,General,,Small Group (2-9),insufflated,Strong,Male,The Ego Shredder,Regulus,Jun 16 2000,21888
1870,"DPT,Ketamine","General,Combinations",,Small Group (2-9),IM,Strong,Male,Circle of Five,Toad,Jun 16 2000,14439
1871,DPT,"First Times,Difficult Experiences",,Small Group (2-9),oral,Strong,Male,DPT in the Light,Mickey,Jun 16 2000,10351
1872,DPT,First Times,,Alone,smoked,Strong,Male,Holy Smokin' Ghost!!,Trey,Jun 16 2000,10460
1841,DMT,"General,First Times,Entities / Beings",,Small Group (2-9),smoked,Strong,Male,The Elven Antics Annex,SFos,Jun 14 2000,117355
1840,DMT,"General,First Times",,Small Group (2-9),oral,Strong,Male,Endless Period Of Total Craziness,Steven Mathers,Jun 14 2000,70768
1838,DPT,General,Dreams,Alone,insufflated,Strong,Male,The Mind Is A Powerful Thing,Atman,Jun 14 2000,9614
1786,Caffeine,"Retrospective / Summary,Health Problems",,Various,oral,Strong,Male,Stimulants are Bad for Me,Reverend,Jun 14 2000,19572
1787,Cannabis,Mystical Experiences,,Alone,smoked,Strong,Not-Specified,A Glimpse of Infinite Wisdom,Anonymous,Jun 14 2000,72173
1788,Cannabis,General,,Alone,smoked,Strong,Male,A Stunning Experience,Steven,Jun 14 2000,68193
1789,Cannabis,"General,Mystical Experiences",,Various,smoked,Strong,Male,Total Nirvana From One Lung Full,Simon,Jun 14 2000,10380
1790,Cannabis,"General,Health Problems",,Small Group (2-9),smoked,Strong,Male,A Very Intense Cannabis Trip,Chronic Smoker,Jun 14 2000,9339
1791,Cannabis,"General,Health Problems",,Small Group (2-9),smoked,Strong,Not-Specified,Adverse Reaction to Marijuana,Anonymous,Jun 14 2000,95553
1811,Datura,General,,Small Group (2-9),oral,Strong,Male,Datura and MAOIs,Anonymous,Jun 14 2000,42480
1813,Datura,General,,Various,oral,Strong,Male,Off the Hook,Aaron Spaz,Jun 14 2000,11044
1814,"Harmala Alkaloids,MDMA,Syrian Rue","Combinations,Health Problems",,Alone,oral,Strong,Male,Something Quite Stupid,Debaser,Jun 14 2000,20427
1817,Datura,General,,Small Group (2-9),oral,Strong,Not-Specified,The Matches that Wouldn't Stop Moving,Rice Lethur Merason,Jun 14 2000,10660
1822,Datura,Difficult Experiences,,Alone,oral,Strong,Male,"Vague, Unreal, and Unpleasant",Buzz,Jun 14 2000,91036
1823,Datura,Difficult Experiences,,Various,oral,Strong,Male,Complete Retrograde Amnesia,Chris,Jun 14 2000,71269
1837,Dimenhydrinate,"General,Health Problems,Entities / Beings",,Unknown Context,oral,Strong,Not-Specified,Headfirst into Insanity,Deus,Jun 14 2000,51305
1876,"DPT,Moclobemide","Combinations,Sex Discussion",,Small Group (2-9),"oral,insufflated",Strong,Male,Dipropyl Holy Ghost Spirit,Toad,Jun 16 2000,39538
9739,Salvia divinorum,Retrospective / Summary,,Various,smoked,Strong,Male,"Time Travel, Wormholes and Such",ryecatcher,Oct 7 2001,24103
9940,"Cannabis,LSD,Nitrous Oxide,Opiates,Opium","Combinations,Glowing Experiences",,Small Group (2-9),"oral,smoked,inhaled",Strong,Male,Witnessing My Inner Neural Mechanics,neuro,Jul 11 2005,16587
9942,Mushrooms,"First Times,Difficult Experiences",,Small Group (2-9),oral,Strong,Male,Death and Transfiguration,f,Apr 18 2003,167678
9958,Dimenhydrinate,"Retrospective / Summary,Difficult Experiences",,Various,oral,Strong,Male,Satan's Marketed Product,Karizmaticka,Jul 11 2005,10034
9960,Salvia divinorum,First Times,,Alone,smoked,Strong,Male,Mind Control,ronald,Jul 12 2005,4535
9963,LSD,Difficult Experiences,,Small Group (2-9),oral,Strong,Male,Unexpected Intensity,St3V3,Jul 12 2005,3702
9966,MDMA,"General,Difficult Experiences",,Small Group (2-9),oral,Strong,Male,Three Days and Three Nights,Dave,Jul 12 2005,6002
9980,LSD,"General,Difficult Experiences,Sex Discussion,Relationships",,Various,"oral,smoked",Strong,Male,An Unexpected Twist,Strazi,Oct 5 2003,19900
9989,"Heroin,Opiates","First Times,Glowing Experiences",,Small Group (2-9),insufflated,Strong,Male,A Few Lines on Heroin,Benjamin,Jul 12 2005,43228
9991,Salvia divinorum,"First Times,Entities / Beings",,Small Group (2-9),smoked,Strong,Male,Becoming the Wooden Eagle,Chilly-B,Jul 12 2005,3910
9996,Salvia divinorum,First Times,,Small Group (2-9),smoked,Strong,Male,The Pure Hallucinogen,termite,Jul 12 2005,3621
10013,LSD,"General,Difficult Experiences,Entities / Beings",,Alone,oral,Strong,Male,Cosmic Mindwashing,JMT,Aug 29 2004,8056
10025,"Alcohol,MDMA","Combinations,Difficult Experiences",,Various,oral,Strong,Male,Mad Anxiety,red rum,Jul 12 2005,11599
10031,"Cannabis,Inhalants","Combinations,Difficult Experiences",,Alone,"smoked,inhaled",Strong,Male,It Was Unreal,Pyre,Jul 12 2005,16633
9934,"Harmala Alkaloids,Mimosa spp.,Syrian Rue","First Times,Difficult Experiences",,Alone,oral,Strong,Male,"A Crazy, Crazy Night.",Thomas S,Aug 12 2002,16467
9923,Cannabis,"General,Overdose",,Small Group (2-9),smoked,Strong,Male,Unexpected Trip,Andy-bad,Jul 11 2005,3969
9913,MDMA,"First Times,Families",,Small Group (2-9),oral,Strong,Female,The Rite of Passage: A Family's Perspective on the Use of MDMA,"Eve's Father, Sarah, Eve",Oct 11 2001,43051
9760,Ayahuasca,General,,Large Group (10+),"oral,smoked",Strong,Female,Choose Pleasure,Samanthe,Dec 13 2001,25396
9765,Melatonin,General,Dreams,Alone,oral,Strong,Male,Dream of Liberation,SpiritOfTheStone,Nov 5 2003,17743
9773,"Pharmaceuticals,Pharms - Bupropion","Combinations,Health Problems",,Alone,oral,Strong,Female,Therapy not so Therapeutic,Cat,Jun 14 2002,24659
9775,2C-B,"General,Combinations,Retrospective / Summary,Difficult Experiences",,Small Group (2-9),oral,Strong,Female,"Meaningless Synaesthesia, Metacommunication",Samanthe,Oct 3 2001,21478
9805,"1,4-Butanediol",First Times,,Unknown Context,oral,Strong,Male,"Hit Hard by 1,4-B",Eric 'Ethno',Nov 1 2004,14829
9825,DXM,Glowing Experiences,,Small Group (2-9),"oral,smoked",Strong,Female,All Around Beautiful,bawknee,Nov 4 2004,8337
9849,Salvia divinorum,First Times,,Small Group (2-9),smoked,Strong,Male,Laugh Riot/Physical Space Warp/Chunky Trails,FirstTimer,Apr 23 2003,18419
9857,"AMT,Cannabis","Combinations,Difficult Experiences",,Small Group (2-9),"oral,smoked",Strong,Male,"Bliss, Love, Enlightenment, Insanity",Fict,Feb 22 2002,20378
9858,Mushrooms,"First Times,Combinations,Difficult Experiences,Nature / Outdoors",,Small Group (2-9),"oral,smoked",Strong,Male,Much Harder Than I Expected,Bob,Aug 5 2004,6274
9874,MDMA,"Glowing Experiences,Mystical Experiences",,Rave / Dance Event,oral,Strong,Female,Empathy and Love Like No Other,Space Cadet,Aug 4 2004,8454
9878,Mushrooms,Bad Trips,,Unknown Context,oral,Strong,Female,Nightmare to Shroomland,anonymous,Aug 5 2004,5690
9889,Salvia divinorum,"First Times,Difficult Experiences,Entities / Beings",,Alone,smoked,Strong,Male,Pembly Grimseed Farm,IM Fertilizer,Jul 11 2005,3650
9899,"5-MeO-DMT,MDMA","Difficult Experiences,Overdose",,Alone,"oral,insufflated",Strong,Female,Whoops,Kat,Mar 4 2002,17110
10033,Mushrooms,General,,Small Group (2-9),oral,Strong,Male,A Good Thing,Sean,Jul 12 2005,3464
10041,Mushrooms,General,,Alone,oral,Strong,Male,Spirit Binding,Firewolf,Jul 12 2005,3559
10286,"Hydromorphone,Opioids",First Times,,Small Group (2-9),IV,Strong,Male,For My Brain,Buba,Jul 15 2005,43882
10299,Mushrooms,"First Times,Difficult Experiences,Glowing Experiences",,Festival / Lg. Crowd,oral,Strong,Female,Existence Lost,SoulRebel,Jul 15 2005,3642
10320,Diphenhydramine,"Difficult Experiences,Overdose",,Alone,oral,Strong,Male,Tripping Hard Off EZ Doze,Anonymous,Mar 15 2006,13214
10321,Cannabis,Glowing Experiences,,Small Group (2-9),smoked,Strong,Male,The Lessons of the Plant,Spencer,Aug 16 2004,7101
10339,Mushrooms,Mystical Experiences,,Small Group (2-9),"oral,smoked",Strong,Male,What or Is This Real?,Name,Dec 13 2006,3470
10342,LSD,"Bad Trips,Train Wrecks & Trip Disasters",,Small Group (2-9),"oral,smoked",Strong,Male,Great Confusion with Bad Consequences,Kyle T.,Dec 13 2006,7525
10352,Pharms - Tiletamine,"General,First Times",,Alone,"smoked,IM",Strong,Male,Trick or Treat?,Toad,Nov 2 2001,31646
10359,"Inhalants - Nitrites,MDMA","First Times,Glowing Experiences",,Rave / Dance Event,"oral,smoked,inhaled",Strong,Female,Everything Was Perfect,K8,Sep 10 2004,14751
10396,Amphetamines,Addiction & Habituation,,Not Applicable,insufflated,Strong,Male,Friend and Foe,C.E.B.,Sep 10 2004,13641
10403,"Ketamine,PCP","Combinations,Bad Trips",,Small Group (2-9),"smoked,insufflated",Strong,Female,Driving Off A Cliff With a Cult,RaverAllstar,Sep 10 2004,58206
10413,"Mushrooms,Salvia divinorum",Combinations,,Small Group (2-9),"oral,smoked",Strong,Male,The Thin Tissue of Reality,Imp,Aug 18 2004,14478
10416,Salvia divinorum,"Glowing Experiences,Guides / Sitters",,Small Group (2-9),smoked,Strong,Male,Tales from the Bong,Brett W.,Oct 1 2004,11105
10427,Mushrooms,"Bad Trips,Families",,Various,oral,Strong,Male,Good Bad Trip,musick,Sep 10 2004,8116
10255,"5-MeO-DMT,Salvia divinorum","Combinations,Glowing Experiences",,Alone,"oral,smoked",Strong,Male,A Search for Transcendent Consciousness,Marshall Lewis,May 20 2002,12595
10232,Cacti,"General,Difficult Experiences",,Alone,oral,Strong,Male,"Difficult Journey, but Worth It",NoMore,Aug 16 2004,30225
10215,"5-MeO-DiPT,GBL","General,Overdose",,Alone,oral,Strong,Male,Accidental Overdose,Entbeard,Feb 14 2002,34079
10046,"2C-I,LSD","Combinations,Glowing Experiences,Nature / Outdoors",,Festival / Lg. Crowd,oral,Strong,Male,An Excellent Combination,doof,Dec 1 2001,26568
10050,Absinthe,"First Times,Difficult Experiences,Hangover / Days After",,Small Group (2-9),"oral,smoked",Strong,Female,Never to Smell that Horrible Licorice Again,Arys,Jul 12 2005,28069
10054,"Mushrooms,Nitrous Oxide",Combinations,,Small Group (2-9),"oral,inhaled",Strong,Female,A Peaceful and Soothing Spiritual Experience,Hedkandi,Jul 12 2005,7040
10101,LSD,"Health Problems,Post Trip Problems",,Not Applicable,,Strong,Male,Perma-fried from LSD,anonymous,May 8 2002,52627
10105,Cannabis,Glowing Experiences,,Alone,oral,Strong,Male,An LSD-like High,Death,Dec 8 2004,43106
10118,Absinthe,First Times,,Small Group (2-9),oral,Strong,Male,Definitely No Trippy Hallucinations,Rimbaud,Jul 14 2005,22330
